DateTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2012-01-01 00:00:00,0.0393788058425651,0.0152138146530661,0.137757599517291,0.0194340616003288,0.0111931682228546,0.0367350970556651,0.0293457189979051,0.0074725102746325,0.00712856874521777,0.0279477131963605,0.0077590883367766,0.0142177667155853,0.0778769483385355,0.0205198445235337,0.00722163092373694,0.00163181611046685,0.00622929099184858,0.0377642325910555,0.0354457782360522,0,0.00917380414275812,0.0364490941055412,0.0201923993087956,0.186947957937024,0.00797026810985005,0.00217358265913263,0.0186153752426126,0.0341455690500253,0.0363923907013767,0.0239193586782109,0.0696101812866606,0.0118667153395664
2012-01-01 01:00:00,0.0328189669838073,0.0136818610513611,0.137224472286152,0.0244415840431001,0.0243137805402363,0.0304091178970462,0.0255471248346521,0.004035155591417,0.0075357138429788,0.0255670733461559,0.0100535828167138,0.0135194172129801,0.067591036253174,0.0227838750909483,0.0059448749859339,0.004156067088309,0.0161236274156635,0.0457104408086025,0.023197930134347,0,0.007274126529891,0.0311445917607915,0.0192697665679131,0.178954959085431,0.0051089689954441,0.0008534999224147,0.019754218127755,0.0299275319459395,0.0294002691397334,0.0237423445846408,0.0783984038597472,0.0118766447084436
2012-01-01 02:00:00,0.037195591888414,0.012070090058084,0.143753035818492,0.025996690585272,0.0133431226877636,0.0307232029146999,0.0275300099365263,0.0033544579935638,0.0073017339873148,0.0204729714124742,0.0082034950019932,0.0127277124534559,0.0695881372557123,0.0185388982475491,0.0024602107672935,0.0047693764474338,0.0148380640104533,0.0463241763409406,0.0175805842494161,0,0.0065909362408389,0.0401175370466976,0.0125873867046424,0.144048164488539,0.0075566368299041,0.0021536365093102,0.0209374013746518,0.0349107577722599,0.0222911878757965,0.0241398008089742,0.0899489024061063,0.0124784247470998
2012-01-01 03:00:00,0.0378309934197815,0.009656642043836,0.144797616460502,0.0150347796004747,0.0119349656937055,0.0325766446280488,0.018819272324943,0.0036529172477045,0.0027743428760117,0.0187101922638274,0.0106018551407417,0.0132822210909075,0.0442309287131026,0.0171257759745898,0.0066017591146925,0.0057607527932111,0.0029370003798018,0.0319115518402024,0.0187575672407893,0,0.0103370705872243,0.0308590495385032,0.0168241982322712,0.150895038909918,0.0076032472954998,0.000601180643898,0.0133183709776474,0.032592974710065,0.0197599436461353,0.0325937641707763,0.045690980331366,0.0113700897805753
2012-01-01 04:00:00,0.0392049658984437,0.0085741155326304,0.14780173313741,0.0152202440363299,0.0084962537520003,0.0326928264010602,0.0277937289544343,0.003633815654989,0.0100369606457421,0.0150150854978122,0.0086416777524168,0.0126896229323566,0.0355727815748917,0.012101161617288,0.0021685315597677,0.003945013850922,0.0032602774558556,0.0209411568301742,0.0150527384125073,0,0.0101215496371348,0.0218479406935167,0.0177986856303253,0.0956794241711976,0.0064158181759484,0.0011135802038166,0.0165775663385127,0.031288155222392,0.0194803249994057,0.0342858706799281,0.0510285387245953,0.0134956179313507
2012-01-01 05:00:00,0.031476155021351,0.0107901300157944,0.137864598123196,0.012512456559989,0.0039927387379159,0.0363103640763633,0.0259821345415454,0.0055451314928213,0.0050421357344084,0.0116821719610382,0.0103209975477791,0.0110290240542007,0.0286259901197712,0.0104117767120234,0.0015889834806625,0.0058962850744567,0.0019930746609298,0.0187871995406588,0.0183967428401025,0,0.008714479853184,0.0177414273891588,0.0142481822988172,0.0523063216842117,0.0074504553558477,0.0018979445995995,0.006705821823825,0.0250561024546425,0.0194601430793747,0.0278553477148964,0.0291503586367972,0.0102121912266267
2012-01-01 06:00:00,0.0352495479414246,0.0109679579105932,0.132661645032175,0.0116552204741174,0.0149557752529573,0.0391357460426495,0.0283758729015743,0.0028025351606402,0.0042574737008968,0.0136846804270625,0.008428323546462,0.0122325040535136,0.0362976313885665,0.0099482023895558,0.0058961112279472,0.0052724412733059,0.0021650323626825,0.0250310225229503,0.0159219732614525,0,0.0062473246008224,0.0224077856988385,0.020758206770256,0.103025607383859,0.0067597133000069,0.00231037760542,0.0100116654763419,0.0273645179305756,0.0194765213933054,0.0242813093286896,0.0486424653749188,0.013156352655112
2012-01-01 07:00:00,0.0321583331304193,0.0125736793609255,0.150206542690373,0.0109281370584964,0.0104949248513191,0.0460367368612644,0.0256091401780118,0.0087249737433172,0.0066842542652175,0.0126994712204107,0.0089577536506027,0.01353382723824,0.0489841489587237,0.0099118247938363,0.0055083285764954,0.0026771624966383,0.0035956457663889,0.0269289453694811,0.0214236634787153,0,0.0081877956598869,0.0257116175405861,0.0225462883487497,0.0820559721252499,0.0086094827762746,0.0005394465407161,0.0058217630741628,0.032231647347948,0.0337910650182432,0.0379712879299722,0.0458330066773303,0.0125439040145716
2012-01-01 08:00:00,0.029178867196387,0.0118002059663445,0.12050065908031,0.0091897349020034,0.0128285249153526,0.0407576865227692,0.0283855007130843,0.0081787681600887,0.0095710345734969,0.0107421135431289,0.0087496210952865,0.0127083965837854,0.0252102978605849,0.0096252764945207,0.004361528076232,0.0058850400334943,0.0054368780043449,0.0184193143124606,0.0155493500863798,0,0.0071993632374366,0.0160470123259389,0.013993563372584,0.0748923427191689,0.0086424094960602,0.000502921655337,0.0051104228872918,0.0268293803060402,0.0344858159979583,0.0379888213625032,0.0398677231361674,0.013472032015034
2012-01-01 09:00:00,0.028099461421323,0.0128873506698433,0.120674893108504,0.0127104815627309,0.0119770480556384,0.0338894872526122,0.0281323100093157,0.0079879734244263,0.0086453690913972,0.010435525613655,0.0089184785497098,0.0152527344473639,0.0321550195533879,0.0069115507002169,0.0056100106010138,0.0063489974350951,0.0036024974931895,0.0198786049645534,0.0169284805926498,0,0.0068308981726155,0.0178604128319051,0.0180148149557667,0.0941274247728106,0.0073976638570227,0.0008965183686727,0.0097058665962051,0.0372157130353575,0.0351513172046589,0.0448616881005095,0.0551709120744338,0.0133555512391334
2012-01-01 10:00:00,0.0206972987766176,0.0140858886332698,0.127956789281297,0.0164181723852242,0.0040997307211139,0.0537898156448244,0.0321202719338468,0.0019652529062193,0.006331827837,0.0139188075492065,0.0098147369883878,0.0146096952412373,0.0508207339708996,0.0111449683553838,0.0021651529352718,0.0051478267286475,0.0074608689247057,0.0262673034684509,0.0208588127737577,0,0.0089604906778413,0.0238814638449623,0.0146245372300481,0.0962264507891211,0.0086149978430758,0.0050042583374726,0.0178387332868564,0.0281172217029905,0.0330030555439527,0.0401304485304869,0.0614986910533767,0.0162941799967826
2012-01-01 11:00:00,0.0359719391357454,0.0141109052160844,0.119053376733231,0.0275193858403907,0.0145284664375024,0.0454415754220648,0.0272212028490486,0.0061513953535341,0.0053913314384961,0.0161358765238298,0.0082028510387714,0.0159824960892027,0.0483758432593744,0.0135018343100582,0.0060466670938175,0.0048301979773893,0.008372347188825,0.0381917496946761,0.0362603420221406,0,0.0067513839510506,0.0339920582946789,0.0141734242238332,0.101277023345697,0.0051699005723677,0.002702865762423,0.0076204310194949,0.034576520128418,0.0126159109865824,0.0396020655805394,0.0755601830543322,0.0113200830216706
2012-01-01 12:00:00,0.038324845619123,0.0143769188072575,0.137070645158904,0.0310737557189285,0.0134047325994508,0.0411649203985437,0.0249648100399141,0.0044875950333986,0.0101198757222005,0.0222344351842847,0.0094493760993673,0.0137143785974426,0.0735228028819043,0.0191354783756283,0.0055462512504845,0.0037473558183678,0.0229394641595117,0.0219113024219416,0.0341027195988154,0,0.0063946173128115,0.0342801613120455,0.0170784380442394,0.202090348214396,0.0091388206356999,0.0024724501487647,0.0135449799563101,0.0374918200319479,0.0127658204753213,0.0261151883087213,0.0785351434302485,0.0147607466478876
2012-01-01 13:00:00,0.0278750631253954,0.013328863547862,0.144547114049495,0.0253187866557789,0.0150661512855034,0.036024029182523,0.0243436655063616,0.0060746233351122,0.0093896348690448,0.0196144338938112,0.0105373053571391,0.0108452144591156,0.0522255288962234,0.0149341890304366,0.0064284155972491,0.0047559611150509,0.013223507929424,0.0305590292247817,0.0412606849404045,0,0.0089145172403808,0.0206033676218057,0.0152512785284513,0.128621931656874,0.0092199575005762,0.001052048529522,0.0170185079902178,0.0401181683379862,0.0138559268394674,0.0305032798887012,0.0706250713461004,0.0097515323625014
2012-01-01 14:00:00,0.0293574374807963,0.0083650867962474,0.131021026853083,0.0200416891449552,0.009391209040223,0.0307875987474497,0.0329235273803725,0.0056865117975489,0.009628106612193,0.0153144272254318,0.0102305267818498,0.0143815870767081,0.0405583614025539,0.0122388306188285,0.0059813720660501,0.0062361046100688,0.01332017453346,0.0215299109617853,0.0314410251255091,0,0.0081633397024997,0.0224331542028816,0.0170327287461968,0.116053732123575,0.0066431119494995,0.020955836767917,0.0075062976672311,0.0358777150966113,0.012644062535801,0.0297269895504579,0.0589404071700207,0.012891391689994
2012-01-01 15:00:00,0.0321193023076611,0.0141607744318194,0.137802615190644,0.0156771216758646,0.0082635026694764,0.0311844145817337,0.022410801190207,0.0104568680591069,0.0072546867417487,0.0188990643732432,0.0089777878573585,0.0145453984186258,0.0398087850476627,0.0134613012128406,0.0066452635547945,0.001583054853242,0.0159385850758789,0.0274657178214862,0.0213062020729608,0,0.005545404391363,0.0230341650717843,0.021889669775364,0.105134093758873,0.0103272514625826,0.0104826125983978,0.0114370134442614,0.0367905308390362,0.0137935333663121,0.0256239662332701,0.0579934191952999,0.0120400612980833
